Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat(%),Alt(m),VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-04-27,14:19:56.890,-37,-33,100,10,1,8,50,-32,100,10,8.5,0.0,0,0,1.4,-0.1,-337,-16,683,-9,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1510,1841,1331,2012,1491,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:19:57.390,-37,-33,100,10,1,8,50,-38,100,11,8.5,0.0,0,0,2.1,0.5,-51,-40,838,-8,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1510,1919,1475,2012,1490,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:19:57.890,-31,-32,100,10,0,8,50,-38,100,10,8.5,0.0,0,0,2.1,0.5,-19,-97,868,-7,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1501,1934,1490,2012,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:19:58.390,-35,-40,98,10,0,8,50,-44,100,11,8.5,0.0,0,0,2.1,0.5,-64,-59,1024,-8,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1511,2012,1468,2012,1490,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:19:58.890,-35,-40,98,10,0,8,50,-41,100,10,8.5,0.0,0,0,4.1,0.3,-153,-74,1024,-11,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1496,1509,2012,1423,2012,1491,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:19:59.390,-39,-40,100,10,0,8,50,-48,100,9,8.5,0.0,0,0,4.1,0.3,60,-202,1024,-3,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1487,2012,1529,2012,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:19:59.890,-43,-41,100,10,0,8,50,-49,100,10,8.5,0.0,0,0,4.1,0.3,180,-769,1024,102,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1481,1294,2012,1598,2012,1462,1495,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:00.390,-43,-41,100,10,0,8,50,-44,100,11,8.5,0.0,0,0,5.2,0.8,123,-164,1024,-77,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1507,1494,2012,1555,2012,1504,1507,1504,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:00.890,-43,-45,100,10,1,8,50,-57,100,9,8.5,0.0,0,0,5.2,0.8,18,129,1024,-6,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1542,2012,1508,2012,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:01.390,-51,-63,100,10,0,8,50,-48,100,10,8.5,0.0,0,0,5.2,0.8,2,205,1024,43,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1489,1555,2012,1504,2012,1477,1498,1496,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:01.890,-51,-63,100,10,0,8,50,-48,100,10,8.5,0.0,0,0,8.9,3.6,-2,44,1024,214,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1466,1528,2012,1516,2012,1432,1490,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:02.390,-68,-45,100,10,1,8,50,-48,100,11,8.5,0.0,0,0,8.9,3.6,1,-126,1024,53,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1487,1500,2012,1504,2012,1475,1498,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:02.890,-57,-61,100,10,0,8,50,-71,100,9,8.5,0.0,0,0,8.9,3.6,32,-253,1024,-8,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1477,2012,1515,2012,1490,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:03.390,-57,-61,100,10,0,8,50,-53,100,11,8.5,0.0,0,0,22.7,8.8,16,-191,1024,-8,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1489,2012,1507,2012,1490,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:03.890,-50,-61,100,10,0,8,50,-59,100,10,8.5,0.0,0,0,22.7,8.8,-5,-100,1024,-9,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1505,2012,1497,2012,1491,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:04.390,-50,-61,100,10,0,8,50,-73,100,9,8.5,0.0,0,0,22.7,8.8,-5,-38,1024,26,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1491,1515,2012,1500,2012,1482,1499,1498,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:04.890,-50,-66,100,10,0,8,50,-63,100,10,8.5,0.0,0,0,34.0,9.5,-4,-5,1024,123,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1479,1520,2012,1507,2012,1457,1494,1488,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:05.390,-52,-71,100,10,0,8,50,-60,100,11,8.5,0.0,0,0,34.0,9.5,-4,-6,1024,-19,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1497,1520,2012,1497,2012,1493,1502,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:05.890,-67,-53,100,10,1,8,50,-53,100,10,8.5,0.0,0,0,34.0,9.5,-5,-3,1024,33,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1490,1520,2012,1500,2012,1480,1499,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:06.390,-67,-53,100,10,1,8,50,-52,100,11,8.5,0.0,0,0,50.3,11.4,0,-3,1024,43,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1489,1520,2012,1503,2012,1477,1498,1496,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:06.890,-64,-59,100,10,1,8,50,-56,100,9,8.5,0.0,0,0,50.3,11.4,0,1,1024,183,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1471,1521,2012,1514,2012,1441,1491,1482,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:07.390,-64,-59,100,10,1,8,50,-58,100,9,8.5,0.0,0,0,50.3,11.4,-5,-2,1024,-69,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1505,1520,2012,1492,2012,1503,1507,1503,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:07.890,-54,-68,100,10,0,8,50,-61,100,10,8.5,0.0,0,0,66.0,9.6,8,2,1024,-5,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1521,2012,1503,2012,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:08.390,-55,-54,98,10,1,8,50,-56,98,10,8.5,0.0,0,0,66.0,9.6,-4,-4,1024,-6,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1520,2012,1498,2012,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:08.890,-55,-54,98,10,1,8,50,-56,100,9,8.5,0.0,0,0,66.0,9.6,-2,-24,1024,-125,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1519,1517,2012,1490,2012,1510,1512,1506,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:09.390,-63,-65,99,10,1,8,50,-65,99,10,8.5,0.0,0,0,80.2,8.5,-1,-76,1024,-104,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1514,1508,2012,1492,2012,1507,1510,1505,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:09.890,-57,-65,100,10,0,8,50,-67,100,11,8.5,0.0,0,0,80.2,8.5,1,-169,1024,-8,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1493,2012,1500,2012,1490,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:10.390,-57,-65,100,10,0,8,50,-59,100,9,8.5,0.0,0,0,80.2,8.5,-3,-150,1024,23,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1491,1496,2012,1500,2012,1482,1499,1498,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:10.890,-57,-65,100,10,0,8,50,-66,100,10,8.5,0.0,0,0,93.4,8.0,-1,-93,1024,127,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1478,1505,2012,1509,2012,1456,1494,1488,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:11.390,-57,-65,100,10,0,8,50,-61,100,11,8.5,0.0,0,0,93.4,8.0,-1,-80,1024,273,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1458,1508,2012,1521,2012,1415,1487,1473,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:11.890,-71,-64,100,10,1,8,50,-72,100,9,8.5,0.0,0,0,93.4,8.0,-2,-150,1024,97,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1482,1496,2012,1506,2012,1464,1495,1491,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:12.390,-70,-71,100,10,1,8,50,-69,100,11,8.5,0.0,0,0,105.7,7.0,-5,-160,1024,260,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1460,1495,2012,1518,2012,1419,1487,1474,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:12.890,-80,-63,100,10,1,8,50,-58,100,10,8.5,0.0,0,0,105.7,7.0,-1,-149,1024,345,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1446,1497,2012,1528,2012,1392,1483,1466,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:13.390,-80,-63,100,10,1,8,50,-61,100,10,8.5,0.0,0,0,112.0,7.4,-2,-274,1024,257,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1460,1473,2012,1519,2012,1420,1487,1475,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:13.890,-80,-63,100,10,1,8,50,-63,100,11,8.5,0.0,0,0,112.0,7.4,-4,-230,1024,274,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1457,1481,2012,1520,2012,1415,1487,1473,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:14.390,-71,-70,100,10,1,8,50,-74,100,10,8.5,0.0,0,0,112.0,7.4,0,-124,1024,301,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1453,1501,2012,1524,2012,1406,1485,1470,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:14.890,-71,-70,100,10,1,8,50,-60,100,11,8.5,0.0,0,0,119.6,4.6,44,-298,1024,-8,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1467,2012,1516,2012,1490,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:15.390,-71,-63,100,10,1,8,50,-63,100,10,8.5,0.0,0,0,119.6,4.6,2,-125,1024,-4,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1495,1500,2012,1500,2012,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:15.890,-71,-63,100,10,1,8,50,-74,100,9,8.5,0.0,0,0,119.6,4.6,0,-123,1024,73,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1485,1501,2012,1505,2012,1470,1497,1493,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:16.390,-62,-65,98,10,0,8,50,-79,100,9,8.5,0.0,0,0,129.1,7.4,-2,-138,1024,63,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1486,1499,2012,1504,2012,1472,1497,1494,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:16.890,-63,-77,100,10,0,8,50,-70,100,10,8.5,0.0,0,0,129.1,7.4,-2,-39,1024,190,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1471,1514,2012,1512,2012,1443,1491,1483,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:17.390,-63,-77,100,10,0,8,50,-66,100,9,8.5,0.0,0,0,129.1,7.4,0,-122,1024,-187,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1536,1501,2012,1486,2012,1518,1518,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:17.890,-58,-70,99,10,0,8,50,-73,100,10,8.5,0.0,0,0,143.2,8.9,-1,-456,1024,24,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1491,1427,2012,1501,2012,1482,1499,1498,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:18.390,-62,-77,100,10,0,8,50,-68,100,10,8.5,0.0,0,0,143.2,8.9,-1,-456,1024,31,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1490,1427,2012,1502,2012,1480,1499,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:18.890,-62,-77,100,10,0,8,50,-64,100,9,8.5,0.0,0,0,143.2,8.9,-1,-298,1024,296,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1454,1467,2012,1523,2012,1408,1485,1471,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:19.390,-67,-77,100,10,0,8,50,-69,100,10,8.5,0.0,0,0,157.3,8.4,4,-273,1024,337,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1447,1473,2012,1530,2012,1395,1483,1467,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-04-27,14:20:19.890,-76,-75,100,10,0,8,50,-87,100,7,8.5,0.0,0,0,157.3,8.4,-1,-385,1024,440,-1024,-271,-1,0,1,-1,-1,1,-1,-1,0x000000000000000C,1429,1444,2012,1538,2012,1358,1478,1456,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
