Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-11-12,14:41:21.330,99,5.2,1.17,10.6,13,12.4,1024,-1024,255,473,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1642,1983,1627,2012,1571,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:22.330,92,5.2,1.16,12.6,16,14.6,1021,-1023,366,387,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1611,1987,1683,2010,1556,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:23.330,85,5.2,1.15,17.8,20,20.4,674,-1021,642,143,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1547,1996,1821,1837,1524,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:24.330,72,5.2,1.10,22.0,26,24.2,53,-1024,1024,-229,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1485,2012,2012,1526,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:25.330,75,5.2,1.09,3.2,31,3.4,-747,-1016,-1024,-58,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1506,1931,988,1127,1503,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:26.330,63,5.2,1.21,0.0,31,0.0,-152,-1024,-1024,-10,-407,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1935,988,1424,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:27.330,60,5.2,1.22,0.0,31,0.0,-3,0,-1024,-8,-407,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1424,988,1499,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:28.330,63,5.2,1.22,0.0,31,0.0,-3,0,-1024,-7,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1424,988,1499,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:29.330,62,5.2,1.22,0.0,31,0.0,-3,0,-1024,-7,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1424,988,1499,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:30.330,58,5.3,1.22,0.0,31,0.0,-3,0,-1024,-7,-407,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1424,988,1499,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:31.330,52,5.3,1.22,0.0,31,0.0,-3,1,-1024,-7,-407,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1423,988,1499,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:32.330,67,5.3,1.22,0.0,31,0.0,-3,0,-1024,-7,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1424,988,1499,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:33.330,54,5.3,1.22,0.0,31,0.0,-3,1,-1024,-7,-407,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1423,988,1499,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:34.330,58,5.3,1.22,0.0,31,0.0,-2,1,-1024,-7,-407,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1423,988,1499,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:41:35.330,56,5.3,1.22,0.0,31,0.0,-3,1,-1024,-7,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1423,988,1499,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
