Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-11-12,14:43:14.420,88,5.3,1.22,1.5,31,1.8,2,-1,-557,-7,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1516,1442,1222,1501,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:15.420,84,5.2,1.22,2.3,32,2.8,-2,-1024,-558,38,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1525,1953,1221,1499,1513,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:16.420,82,5.2,1.22,1.2,32,1.4,122,-1024,-569,72,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1532,1952,1216,1561,1516,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:17.420,101,5.2,1.21,4.9,33,5.9,59,-1024,-252,176,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1554,1964,1374,1529,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:18.420,102,5.2,1.20,6.5,35,7.8,494,-1024,-100,299,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1585,1970,1450,1754,1542,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:19.420,90,5.2,1.19,7.9,36,9.4,276,-1024,100,349,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1599,1977,1550,1638,1550,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:20.420,89,5.2,1.17,11.2,39,13.1,-97,-1024,414,353,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1601,1989,1707,1452,1550,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:21.420,98,5.2,1.11,21.8,44,24.1,284,-1024,779,395,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1614,2003,1889,1642,1557,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:22.420,94,5.2,1.10,22.1,50,24.3,-578,-1024,908,152,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1549,2008,1954,1211,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:23.420,78,5.2,1.10,22.0,56,24.2,1024,-1024,1012,878,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1887,2012,2006,2012,1693,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:24.420,72,5.2,1.10,0.0,61,0.0,453,-1024,-1024,-331,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1471,1935,988,1726,1442,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:25.420,63,5.3,1.21,0.0,61,0.0,276,-1024,-1024,-574,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1425,1935,988,1638,1350,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:26.420,71,5.2,1.21,0.0,61,0.0,-5,-1024,-1024,-475,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1446,1935,988,1498,1393,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:27.420,74,5.2,1.21,0.0,61,0.0,-4,0,-1024,-7,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1424,988,1498,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:28.420,71,5.3,1.22,0.0,61,0.0,-4,0,-1024,-7,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1516,1424,988,1498,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-12,14:43:29.420,71,5.2,1.22,0.0,61,0.0,-4,1,-1024,-6,-406,832,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000D,1517,1423,988,1498,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
