Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat(%),Alt(m),VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-04-27,15:31:28.330,-80,-67,100,10,1,8,50,-76,100,10,8.4,0.0,0,0,80.9,-7.7,1,239,-1024,839,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1317,1511,988,1605,2012,1134,1458,1416,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:28.830,-69,-67,100,10,0,8,50,-78,100,9,8.4,0.0,0,0,80.9,-7.7,3,413,-1024,821,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1324,1552,988,1602,2012,1147,1459,1418,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:29.330,-62,-73,100,10,0,8,50,-67,100,10,8.4,0.0,0,0,80.7,5.0,-2,274,-1024,765,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1343,1518,988,1588,2012,1186,1462,1424,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:29.830,-62,-73,100,10,0,8,50,-81,100,9,8.4,0.0,0,0,80.7,5.0,-1,4,-1024,539,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1406,1471,988,1551,2012,1312,1473,1446,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:30.330,-66,-64,100,11,1,8,50,-71,100,9,8.4,0.0,0,0,80.7,5.0,-5,3,-1024,165,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1471,1470,988,1510,2012,1442,1492,1484,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:30.830,-61,-85,100,10,0,8,50,-71,100,11,8.4,0.0,0,0,87.7,-2.8,1,106,-1024,290,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1453,1487,988,1524,2012,1406,1486,1471,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:31.330,-61,-85,100,10,0,8,50,-85,100,10,8.4,0.0,0,0,87.7,-2.8,-4,79,-1024,-6,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1493,1483,988,1498,2012,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:31.830,-78,-71,100,10,1,8,50,-74,100,10,8.4,0.0,0,0,87.7,-2.8,-4,211,-1024,-11,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1494,1505,988,1497,2012,1487,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:32.330,-60,-73,100,10,0,8,50,-67,100,11,8.4,0.0,0,0,90.7,4.1,-4,329,-1024,-12,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1494,1530,988,1497,2012,1487,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:32.830,-60,-73,100,10,0,8,50,-62,100,9,8.4,0.0,0,0,90.7,4.1,-4,217,-1024,-13,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1494,1506,988,1497,2012,1488,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:33.330,-62,-73,100,10,0,8,50,-74,100,11,8.5,0.0,0,0,90.7,4.1,-4,284,-1024,-9,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1493,1520,988,1497,2012,1487,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:33.830,-62,-73,100,10,0,8,50,-62,100,10,8.5,0.0,0,0,98.2,4.5,3,167,-1024,112,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1478,1497,988,1510,2012,1456,1495,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:34.330,-61,-73,100,10,0,8,50,-68,100,11,8.5,0.0,0,0,98.2,4.5,-1,89,-1024,141,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1474,1484,988,1510,2012,1448,1493,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:34.830,-58,-72,100,10,0,8,50,-63,100,10,8.4,0.0,0,0,98.2,4.5,14,143,-1024,177,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1469,1493,988,1520,2012,1439,1491,1483,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:35.330,-58,-72,100,10,0,8,50,-65,100,10,8.4,0.0,0,0,100.6,0.8,29,1,-1024,-5,-1024,249,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1493,1470,988,1514,2012,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:35.830,-64,-66,100,10,0,8,50,-65,100,12,8.4,0.0,0,0,100.6,0.8,2,117,-1024,9,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1491,1489,988,1502,2012,1482,1500,1499,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:36.330,-64,-65,100,10,0,8,50,-77,100,10,8.4,0.0,0,0,100.6,0.8,49,51,-1024,-92,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1507,1478,988,1517,2012,1503,1509,1504,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:36.830,-61,-65,100,10,0,8,50,-65,100,11,8.4,0.0,0,0,101.9,0.9,34,225,-1024,-14,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1494,1508,988,1516,2012,1488,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:37.330,-61,-65,100,10,0,8,50,-69,100,11,8.4,0.0,0,0,101.9,0.9,-3,394,-1024,-9,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1493,1546,988,1498,2012,1487,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:37.830,-68,-67,99,10,1,8,50,-68,100,10,8.4,0.0,0,0,101.9,0.9,-3,239,-1024,-11,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1494,1511,988,1498,2012,1487,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:38.330,-68,-67,99,10,1,8,50,-57,100,11,8.4,0.0,0,0,104.0,0.7,57,6,-1024,-38,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1497,1471,988,1525,2012,1494,1504,1502,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:38.830,-78,-66,100,10,1,8,50,-58,100,11,8.4,0.0,0,0,104.0,0.7,-3,106,-1024,-12,-1024,249,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1494,1487,988,1498,2012,1487,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:39.330,-68,-69,99,10,0,8,50,-77,100,10,8.4,0.0,0,0,104.0,0.7,5,128,-1024,198,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1466,1491,988,1518,2012,1433,1490,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:39.830,-68,-69,99,10,0,8,50,-67,100,10,8.4,0.0,0,0,104.0,0.7,-3,33,-1024,12,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1491,1475,988,1500,2012,1481,1500,1499,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:40.330,-63,-69,100,10,0,8,50,-73,100,11,8.4,0.0,0,0,101.8,-2.3,-1,-2,-1024,-283,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1560,1469,988,1477,2012,1530,1528,1514,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:40.830,-63,-70,100,10,0,8,50,-69,100,10,8.4,0.0,0,0,101.8,-2.3,-1,30,-1024,-85,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1505,1475,988,1493,2012,1503,1508,1504,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:41.330,-63,-70,100,10,0,8,50,-73,100,11,8.4,0.0,0,0,101.8,-2.3,0,5,-1024,-66,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1500,1471,988,1495,2012,1500,1506,1503,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:41.830,-73,-74,100,10,1,8,50,-79,100,11,8.4,0.0,0,0,98.1,-1.8,1,0,-1024,-89,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1506,1470,988,1494,2012,1503,1509,1504,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:42.330,-73,-74,100,10,1,8,50,-63,100,11,8.4,0.0,0,0,97.3,-1.1,-4,0,-1024,-165,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1526,1470,988,1485,2012,1513,1516,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:42.830,-73,-65,100,10,1,8,50,-76,100,9,8.4,0.0,0,0,97.3,-1.1,-2,-3,-1024,-206,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1537,1469,988,1483,2012,1519,1520,1510,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:43.330,-79,-80,100,10,1,8,50,-95,100,3,8.5,0.0,0,0,97.3,-1.1,3,-1,-1024,-28,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1496,1470,988,1500,2012,1491,1503,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:43.830,-63,-86,100,9,0,8,50,-68,100,11,8.5,0.0,0,0,98.1,1.0,0,-4,-1024,-44,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1498,1469,988,1497,2012,1495,1504,1502,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:44.330,-63,-86,100,9,0,8,50,-76,100,10,8.5,0.0,0,0,98.1,1.0,-4,-3,-1024,-12,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1494,1469,988,1497,2012,1487,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:44.830,-75,-83,100,10,0,8,50,-72,100,10,8.4,0.0,0,0,98.1,1.0,-3,-3,-1024,-59,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1500,1469,988,1494,2012,1499,1506,1503,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:45.330,-75,-83,100,10,0,8,50,-70,100,11,8.4,0.0,0,0,96.3,-2.3,16,6,-1024,-140,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1517,1471,988,1498,2012,1508,1513,1506,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:45.830,-64,-83,100,10,0,8,50,-67,100,11,8.4,0.0,0,0,96.3,-2.3,-3,-5,-1024,-6,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1493,1469,988,1498,2012,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:46.330,-63,-83,100,10,0,8,50,-68,100,10,8.4,0.0,0,0,96.3,-2.3,0,5,-1024,-9,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1493,1471,988,1499,2012,1487,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:46.830,-63,-83,100,10,0,8,50,-69,100,10,8.4,0.0,0,0,89.8,-5.5,37,44,-1024,-4,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1493,1477,988,1518,2012,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:47.330,-65,-83,100,10,0,8,50,-76,100,10,8.4,0.0,0,0,89.8,-5.5,-2,3,-1024,-5,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1493,1470,988,1499,2012,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:47.830,-68,-78,100,10,0,8,50,-74,100,10,8.4,0.0,0,0,89.8,-5.5,6,34,-1024,-8,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1493,1475,988,1502,2012,1486,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:48.330,-68,-78,100,10,0,8,50,-59,100,11,8.4,0.0,0,0,77.8,-8.3,15,98,-1024,-1,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1492,1486,988,1507,2012,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:48.830,-77,-64,99,10,1,8,50,-72,100,10,8.4,0.0,0,0,77.8,-8.3,2,98,-1024,92,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1481,1486,988,1508,2012,1461,1496,1491,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:49.330,-64,-69,100,10,0,8,50,-72,100,10,8.4,0.0,0,0,77.8,-8.3,-1,190,-1024,83,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1482,1501,988,1506,2012,1463,1496,1492,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:49.830,-64,-69,100,10,0,8,50,-68,100,11,8.4,0.0,0,0,77.8,-8.3,0,207,-1024,0,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1492,1505,988,1500,2012,1484,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:50.330,-57,-69,100,10,0,8,50,-60,100,11,8.4,0.0,0,0,66.1,-6.7,8,241,-1024,108,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1478,1511,988,1512,2012,1457,1495,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:50.830,-58,-69,100,10,0,8,50,-68,100,9,8.4,0.0,0,0,66.1,-6.7,0,283,-1024,42,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1487,1520,988,1503,2012,1474,1498,1496,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:51.330,-58,-69,100,10,0,8,50,-62,100,9,8.4,0.0,0,0,66.1,-6.7,21,233,-1024,97,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1480,1509,988,1518,2012,1460,1495,1491,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:51.830,-59,-69,100,10,0,8,50,-65,100,10,8.4,0.0,0,0,56.4,-6.2,57,84,-1024,-1,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1492,1483,988,1528,2012,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:52.330,-59,-62,98,10,0,8,50,-67,100,12,8.5,0.0,0,0,56.4,-6.2,1,181,-1024,107,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1479,1501,988,1509,2012,1457,1495,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:52.830,-59,-62,98,10,0,8,50,-64,100,10,8.5,0.0,0,0,56.4,-6.2,0,228,-1024,38,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1487,1509,988,1503,2012,1475,1498,1496,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:53.330,-62,-62,100,10,0,8,50,-71,100,11,8.5,0.0,0,0,45.6,-6.5,-1,281,-1024,59,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1485,1519,988,1504,2012,1469,1497,1494,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:53.830,-62,-62,100,10,0,8,50,-58,100,11,8.4,0.0,0,0,45.6,-6.5,-4,332,-1024,124,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1476,1531,988,1507,2012,1453,1494,1488,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:54.330,-56,-57,99,10,0,8,50,-56,100,11,8.4,0.0,0,0,45.6,-6.5,-2,249,-1024,24,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1489,1513,988,1501,2012,1478,1499,1498,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:54.830,-51,-57,100,10,0,8,50,-60,100,10,8.4,0.0,0,0,38.1,-3.5,-2,174,-1024,-3,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1493,1499,988,1499,2012,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:55.330,-56,-65,100,10,0,8,50,-69,100,10,8.4,0.0,0,0,38.1,-3.5,-4,285,-1024,54,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1485,1520,988,1502,2012,1471,1498,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:55.830,-56,-65,100,10,0,8,50,-56,100,9,8.4,0.0,0,0,38.1,-3.5,-6,148,-1024,-2,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1492,1494,988,1497,2012,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:56.330,-48,-74,100,10,0,8,50,-57,100,12,8.4,0.0,0,0,29.9,-5.8,-6,69,-1024,-2,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000D,1492,1481,988,1497,2012,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:56.830,-48,-74,100,10,0,8,50,-60,100,11,8.4,0.0,0,0,29.9,-5.8,-5,212,-802,-3,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000C,1493,1511,1099,1497,2012,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:57.330,-49,-57,100,10,0,8,50,-45,100,10,8.4,0.0,0,0,29.9,-5.8,-2,6,-500,-19,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000C,1495,1484,1250,1498,2012,1489,1502,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:57.830,-63,-59,100,10,1,8,50,-61,100,10,8.4,0.0,0,0,23.8,-3.3,-1,-41,157,36,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000C,1488,1493,1578,1502,2012,1475,1498,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:58.330,-63,-59,100,10,1,8,50,-69,100,8,8.5,0.0,0,0,23.8,-3.3,0,-131,469,-4,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000C,1493,1486,1734,1500,2012,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:58.830,-63,-66,99,10,0,8,50,-65,100,11,8.5,0.0,0,0,23.8,-3.3,-4,-29,583,13,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000C,1490,1505,1791,1499,2012,1481,1500,1499,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:59.330,-68,-61,100,9,1,8,50,-62,100,10,8.5,0.0,0,0,29.3,6.9,-6,-36,728,-3,-1024,249,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000C,1493,1508,1864,1497,2012,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:31:59.830,-68,-61,100,9,1,8,50,-75,100,9,8.5,0.0,0,0,29.3,6.9,-1,-45,757,-5,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000C,1493,1507,1878,1499,2012,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:32:00.330,-63,-72,100,8,0,8,50,-68,100,9,8.4,0.0,0,0,29.3,6.9,-3,-38,862,-6,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000C,1493,1511,1931,1498,2012,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-04-27,15:32:00.830,-64,-84,100,9,0,8,50,-67,100,11,8.4,0.0,0,0,45.8,10.7,-4,20,860,-67,-1024,250,-1,0,0,-1,-1,-1,-1,-1,0x000000000000000C,1501,1520,1930,1493,2012,1500,1506,1503,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
